Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_004_industrial_robot_simulator,test_launch_system_migration_check,FAILED,A1,"No code was generated, so the launch file doesn't exist, causing a FileNotFoundError when the test tries to open it."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_004_industrial_robot_simulator,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating a missed hard error."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_cmake_ros2_ament_integrity,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any CMake or source requirements."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_imu_physics_frequency_scaling_semantics,FAILED,C3,"The migrated code omits the 1/sqrt(dt) white noise density scaling factor, altering the IMU sensor's noise physics semantics from the original implementation."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_ros2_api_usage,FAILED,C3,"The generated plugin code does not include rclcpp::init, which is typically not needed in a Gazebo plugin (the plugin attaches to an existing node), but the oracle test requires it, indicating a semantic mismatch with test expectations."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_msgbuffer_memory_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty file content that cannot satisfy any test assertions."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_msgbuffer_safety_assertions,FAILED,A1,"No code was generated, causing all file reads to return empty strings and the assertion to fail."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,test_header_inclusion_semantics,FAILED,E2,"No code was generated, so the buffer file is empty and missing required content, representing a critical failure to produce output."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_005_Allegro_Hand_V5_ROS1_Task,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle reported SUCCESS."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_socket_pollin_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any test assertions."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_socket_recv_semantics,FAILED,E2,"No code was generated, resulting in empty files that fail the test expecting MSG_DONTWAIT usage in SocketUDP.cc."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_preupdate_protocol_parsing,FAILED,A1,"No code was generated or parsing failed, resulting in empty content that cannot satisfy any test assertions."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_lockstep_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty content that cannot satisfy the lockstep logic check."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_pwm_normalization_logic,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy any semantic checks including the PWM normalization pattern."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_joint_command_application,FAILED,A1,"No code was generated or parsing failed, so the required Gazebo Sim Joint Command components are absent from the output."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,test_failsafe_handling,FAILED,A1,"No code was generated or parsing failed, resulting in empty content that cannot satisfy any test assertion."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_006-ardupilot-gazebo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsed, so all file reads return empty strings, yet the oracle reported SUCCESS, indicating it failed to catch this critical hard error."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_007_carla_ros_bridge,test_twist_linear_rotation_logic,FAILED,C3,"The test targets transforms.py for rotation-aware linear velocity logic, but the generated code only migrated bridge.py and did not include/update the required transforms.py logic for the carla_rotation branch."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_007_carla_ros_bridge,test_twist_angular_unit_conversion,FAILED,C3,"The generated file is bridge.py content but the test targets transforms.py, which was not migrated/generated to include the required angular velocity math.radians conversion logic."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_007_carla_ros_bridge,test_twist_angular_handedness_inversion,FAILED,C3,"The generated transforms.py file is missing the angular velocity handedness inversion (negative sign on Y/Z math.radians conversion), representing a semantic/behavioral error in coordinate system conversion."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_007_carla_ros_bridge,test_bridge_update_trigger_with_timestamp,FAILED,E1,"The generated code calls self._update with carla_world.get_snapshot().frame and elapsed_seconds, which is functionally equivalent, but the regex expects a variable named 'frame' directly, making this a rigid style/format mismatch."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_007_carla_ros_bridge,test_actor_factory_pre_tick_update,FAILED,C3,"The generated sync loop calls tick() directly without calling actor_factory.update_available_objects() beforehand, missing the required pre-tick update sequence."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_007_carla_ros_bridge,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code contains multiple hard errors: `from rclpy.qos import QoSPolicy` doesn't exist, `rclpy.on_shutdown` is not a valid ROS 2 API, `Clock(clock=self.ros_timestamp)` passes an int instead of a Time message, and `rclpy.callback_groups` is not imported properly—all would cause runtime failures that the oracle test missed."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_008_navigation_recovery_action,test_no_ros1_dependencies,FAILED,B1,"The generated code still contains the legacy ROS 1 header '#include <ros/ros.h>' and other ROS 1 message headers (.h format), indicating the ROS 1 API was not replaced with ROS 2 equivalents."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_008_navigation_recovery_action,test_subscriber_migration,FAILED,B1,"The generated code retains ROS 1 headers and APIs (e.g., #include <ros/ros.h>, gazebo_msgs/ModelStates.h) instead of using ROS 2 create_subscription and .hpp headers."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_008_navigation_recovery_action,test_service_client_and_call,FAILED,B1,"The generated code still contains legacy ROS 1 headers and APIs (e.g., #include <ros/ros.h> and gazebo_msgs/ModelStates.h) instead of using the ROS 2 create_client API for SetModelState."
meta-llama_llama-3.3-70b-instruct,simulation_integration,task_008_navigation_recovery_action,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, which means the migration is completely missing yet the oracle reported SUCCESS, indicating a critical missed hard error."
meta-llama_llama-3.3-70b-instruct,multi_node,task_001_rosserial_python_integration,test_absence_of_global_node_init,FAILED,C3,"The generated SerialClient code still contains rclpy.create_node calls instead of using the injected node, violating the dependency injection pattern required for proper ROS 2 migration."
meta-llama_llama-3.3-70b-instruct,multi_node,task_001_rosserial_python_integration,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so the files cannot exist or function, yet the oracle reported SUCCESS—a clear missed hard error."
meta-llama_llama-3.3-70b-instruct,multi_node,task_002_sm_rosbag_recorder,test_recorder_qos_awareness,FAILED,C2,The generated recorder code lacks BestEffort/SensorData QoS compatibility logic required for sensor topic support in ROS 2.
meta-llama_llama-3.3-70b-instruct,multi_node,task_002_sm_rosbag_recorder,test_talker_parameter_intent,FAILED,C3,"The migrated talker.py does not implement dynamic topic configuration via declare_parameter/get_parameter, representing a semantic/behavioral omission in the migration."
meta-llama_llama-3.3-70b-instruct,multi_node,task_002_sm_rosbag_recorder,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failures, but the oracle status is reported as SUCCESS."
meta-llama_llama-3.3-70b-instruct,multi_node,task_004_talker_relay_listener,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated, but oracle tests passed because they check empty files which trivially satisfy negative assertions; however, positive assertions like 'create_service' should have failed, indicating either a false success or missing critical functionality."
meta-llama_llama-3.3-70b-instruct,multi_node,task_005_KIE_multiagent_model,test_md_ros2_publisher_definition,FAILED,C3,"The generated master_discovery.py code does not define self.pubchanges using create_publisher with MasterState, indicating the ROS 2 publisher migration was incomplete or incorrect."
meta-llama_llama-3.3-70b-instruct,multi_node,task_005_KIE_multiagent_model,test_md_variable_consistency,FAILED,A1,"No code was generated or parsing failed, so the test fails because required variable definitions like self.pubchanges are absent."
meta-llama_llama-3.3-70b-instruct,multi_node,task_005_KIE_multiagent_model,test_if_no_xmlrpc_usage,FAILED,B1,The generated interface_finder.py still contains legacy xmlrpc imports and usage that were not replaced with the ROS 2 graph API.
meta-llama_llama-3.3-70b-instruct,multi_node,task_005_KIE_multiagent_model,test_if_host_filtering_logic,FAILED,C3,"The generated interface_finder.py code lacks the host filtering logic using 'own_host' variable, indicating a semantic/behavioral omission in the migration."
meta-llama_llama-3.3-70b-instruct,multi_node,task_005_KIE_multiagent_model,test_if_wait_loop_mechanism,FAILED,C3,"The generated interface_finder.py lacks the wait loop mechanism (while/time.sleep) required to poll for discovered interfaces, representing a behavioral/semantic omission from the original logic."
meta-llama_llama-3.3-70b-instruct,multi_node,task_005_KIE_multiagent_model,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle reported SUCCESS likely because the fixtures skipped tests when files were missing."
meta-llama_llama-3.3-70b-instruct,multi_node,task_006_swarm_ros_bridge,test_hpp_ros2_interface_migration,FAILED,E2,"No code was generated (parse failure), which is a critical hard error preventing any migration from being evaluated."
meta-llama_llama-3.3-70b-instruct,multi_node,task_006_swarm_ros_bridge,test_hpp_no_ros1_leakage,FAILED,B1,"The header still contains #include <ros/ros.h>, indicating legacy ROS 1 APIs were not replaced during migration."
meta-llama_llama-3.3-70b-instruct,multi_node,task_006_swarm_ros_bridge,test_cpp_qos_usage,FAILED,C2,"The generated code failed to include ROS 2 QoS profiles (rclcpp::QoS/SystemDefaultsQoS/SensorDataQoS), which is a QoS Profile Mismatch issue."
