Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
anthropic_claude-opus-4.6,manipulation,task_001_pick_and_place,test_static_interface_linkage_consistency,FAILED,C3,The generated detector code does not use the exact topic name '/object_detection' required for linkage consistency with the state machine subscriber.
anthropic_claude-opus-4.6,manipulation,task_001_pick_and_place,test_parameter_declaration_compliance,FAILED,C3,"The generated detector code did not explicitly declare parameters using self.declare_parameter, missing a required ROS 2 semantic migration step."
anthropic_claude-opus-4.6,manipulation,task_001_pick_and_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failures but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_002_ur5_pick_and_place,test_controller_move_to_logic,FAILED,C3,"The generated controller.py is missing the Slerp orientation interpolation logic required by move_to, indicating a semantic/behavioral omission in the migration."
anthropic_claude-opus-4.6,manipulation,task_002_ur5_pick_and_place,test_trajectory_interpolation_integrity,FAILED,C3,"The generated controller.py lacks Slerp-based orientation interpolation in the move_to implementation, representing a semantic/behavioral omission of required smooth trajectory interpolation logic."
anthropic_claude-opus-4.6,manipulation,task_002_ur5_pick_and_place,test_strict_naming_compliance,FAILED,E1,The test enforces a rigid naming convention ('self.setstatic_srv') which is a stylistic/naming expectation rather than a functional ROS 2 correctness requirement.
anthropic_claude-opus-4.6,manipulation,task_002_ur5_pick_and_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that should fail all tests, but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_003_ur5_red_box,test_cmakelists_rosidl_integrity,FAILED,A1,"No code was generated, so the CMakeLists.txt file is empty and missing required ROS 2 build directives."
anthropic_claude-opus-4.6,manipulation,task_003_ur5_red_box,test_package_xml_modern_format,FAILED,A1,"No code was generated, so package.xml is empty and fails the format='3' check."
anthropic_claude-opus-4.6,manipulation,task_003_ur5_red_box,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that should have failed the oracle tests but was marked as SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_004_simplified_pick_place,test_migration_node_initialization,FAILED,E1,"The generated code uses the idiomatic ROS 2 pattern of subclassing Node (calling super().__init__()) which is functionally correct, but the oracle rigidly requires the literal string 'rclpy.create_node' to be present."
anthropic_claude-opus-4.6,manipulation,task_004_simplified_pick_place,test_migration_tf2_logic,FAILED,C3,"The generated tf2 logic in ez_tools.py does not instantiate tf2_ros.Buffer() as expected, indicating an incomplete or incorrect migration of the TF2 listener setup."
anthropic_claude-opus-4.6,manipulation,task_004_simplified_pick_place,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that should fail all tests, but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_005_interbotix_demo,test_shared_node_instance,FAILED,A1,"No code was generated or parsing failed, resulting in an empty source that cannot satisfy any test requirements including the shared node instance check."
anthropic_claude-opus-4.6,manipulation,task_005_interbotix_demo,test_constructor_params_migration,FAILED,C3,"The generated code instantiates InterbotixManipulatorXS without the explicit robot_model='wx200' keyword argument, causing the API parameter mapping check to fail."
anthropic_claude-opus-4.6,manipulation,task_005_interbotix_demo,test_system_lifecycle_calls,FAILED,C1,The generated code is missing the explicit rclpy.init() call required for proper ROS 2 node lifecycle management.
anthropic_claude-opus-4.6,manipulation,task_005_interbotix_demo,test_ros2_package_imports,FAILED,C3,"The generated code failed to import rclpy directly, which is required for proper ROS 2 node lifecycle management, indicating a semantic migration error."
anthropic_claude-opus-4.6,manipulation,task_005_interbotix_demo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, so the file is missing entirely, which would cause all tests to fail at runtime, yet the oracle status is reported as SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_006_pick_up_objects,test_service_interface_alignment,FAILED,A1,"No code was generated or parsing failed, so all tests including service interface alignment fail due to empty source files."
anthropic_claude-opus-4.6,manipulation,task_006_pick_up_objects,test_no_leading_slashes_in_topics,FAILED,C3,"The generated manager code retained a leading slash in the '/gazebo' topic/service name, violating ROS 2 naming conventions expected by the test."
anthropic_claude-opus-4.6,manipulation,task_006_pick_up_objects,test_no_nested_spin,FAILED,C1,"The generated manager code contains rclpy.spin inside a method (nested spin pattern), violating ROS 2 lifecycle/threading best practices and causing the test to fail."
anthropic_claude-opus-4.6,manipulation,task_006_pick_up_objects,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which would cause all functional checks to fail, but the oracle reported SUCCESS, indicating a missed hard error."
anthropic_claude-opus-4.6,manipulation,task_007_tm_robot_arms,test_demo_blocking_call,FAILED,C3,"The generated demo code does not call ask_item with a wait_time greater than 0, failing to implement the required blocking service call semantics."
anthropic_claude-opus-4.6,manipulation,task_007_tm_robot_arms,test_svr_callback_notification,FAILED,C3,"The generated code is missing the condition variable notification (svr_cond_.notify_*) in the SVR callback, which is a semantic/behavioral error causing the service to always timeout."
anthropic_claude-opus-4.6,manipulation,task_007_tm_robot_arms,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle marked as SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_008_allegro_hand,test_emergency_stop_logic,FAILED,E1,"The oracle test expects ROS 1 API 'ros::shutdown()' in a ROS 2 migration task, which is contradictory; correct ROS 2 code would use 'rclcpp::shutdown()' instead, making this a rigid style/format mismatch."
anthropic_claude-opus-4.6,manipulation,task_008_allegro_hand,test_variable_naming_consistency,FAILED,A1,"No code was generated or parsing failed, so the file cannot satisfy any naming consistency checks."
anthropic_claude-opus-4.6,manipulation,task_008_allegro_hand,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to catch as SUCCESS."
anthropic_claude-opus-4.6,manipulation,task_010_reach_study,test_ros1_remnants_check,FAILED,C3,"The generated code contains 'ros::' substring matches (likely within 'tf2_ros::' usage on incomplete lines), indicating incomplete or malformed ROS 1 to ROS 2 migration where ROS 1 namespace remnants remain detectable."
anthropic_claude-opus-4.6,manipulation,task_010_reach_study,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to catch."
anthropic_claude-opus-4.6,navigation,task_003_waypoint_following,test_dependency_sync_xml_and_cmake,FAILED,A1,"No code was generated or parsing failed, resulting in empty files that cannot satisfy the dependency synchronization check."
anthropic_claude-opus-4.6,navigation,task_003_waypoint_following,test_interface_sync_cmake_and_cpp,FAILED,E2,"No code was generated, causing all files to be empty and tests to fail on missing content."
anthropic_claude-opus-4.6,navigation,task_003_waypoint_following,test_cpp_action_server_logic,FAILED,C3,The generated C++ code is missing the core arithmetic logic 'a + b' required for the action server's functional parity.
anthropic_claude-opus-4.6,navigation,task_003_waypoint_following,test_build_system_migration,FAILED,A1,"No code was generated or parsing failed, so package.xml is empty and lacks ament_cmake references."
anthropic_claude-opus-4.6,navigation,task_003_waypoint_following,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, which is a critical hard error, but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,navigation,task_004_obstacle_avoidance,test_cmake_integration,FAILED,E2,"No code was generated, so the missing CMakeLists.txt content represents a critical hard error in the migration output."
anthropic_claude-opus-4.6,navigation,task_004_obstacle_avoidance,test_package_xml_deps,FAILED,E2,"No code was generated, so all files including package.xml are missing, which is a critical hard error preventing any functionality."
anthropic_claude-opus-4.6,navigation,task_004_obstacle_avoidance,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which means there is no functional ROS 2 code at all—this is a critical hard error that the oracle missed."
anthropic_claude-opus-4.6,navigation,task_005_plugin_replacement,test_interface_signature_consistency,FAILED,A1,"No code was generated or parsing failed, resulting in empty file content and immediate test failure."
anthropic_claude-opus-4.6,navigation,task_005_plugin_replacement,test_build_system_bridge,FAILED,E2,"No code was generated, so the CMakeLists.txt is empty and cannot contain the required plugin installation directive, representing a critical missing output."
anthropic_claude-opus-4.6,navigation,task_005_plugin_replacement,test_class_export_match,FAILED,C3,"The generated navfn_ros.cpp lacks the required PLUGINLIB_EXPORT_CLASS macro registration for navfn::NavfnROS with nav_core::BaseGlobalPlanner, causing the plugin export test to fail."
anthropic_claude-opus-4.6,navigation,task_005_plugin_replacement,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle should have caught but reported as SUCCESS."
anthropic_claude-opus-4.6,navigation,task_007_navigation_sensor_failure,test_service_binding_logic,FAILED,A1,"No code was generated, causing all dependent test assertions including service binding pattern checks to fail."
anthropic_claude-opus-4.6,navigation,task_007_navigation_sensor_failure,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating the test framework missed a critical hard error (empty/missing code cannot compile)."
anthropic_claude-opus-4.6,navigation,task_008_exploration_mapping,test_architecture_transformation,FAILED,C3,"The generated code includes a header file for the class declaration rather than defining the class inline with explicit inheritance from hardware_interface::SystemInterface, causing the regex check on the cpp file to fail to find the inheritance declaration."
anthropic_claude-opus-4.6,navigation,task_008_exploration_mapping,test_interface_matching_logic,FAILED,C3,"The generated code does not include the required joint names 'left_wheel_joint' and 'right_wheel_joint', indicating missing semantic content for joint interface configuration."
anthropic_claude-opus-4.6,navigation,task_008_exploration_mapping,test_yaml_structure_and_sync,FAILED,A1,"No code was generated, so the required controllers.yaml file does not exist, causing a FileNotFoundError."
anthropic_claude-opus-4.6,navigation,task_008_exploration_mapping,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failures but the oracle reported SUCCESS."
anthropic_claude-opus-4.6,simulation_integration,task_002_gazebo_plugin,test_launch_empty_world_inclusion,FAILED,A1,"No code was generated, so the required launch file does not exist, causing the test to fail on file not found."
anthropic_claude-opus-4.6,simulation_integration,task_002_gazebo_plugin,test_launch_world_parameter_passing,FAILED,E2,"No code was generated, so the required files (including hello.launch) are missing, causing the test to fail due to file not found."
